Series ID,Year,Period,Label,Value
LNS11000000,2010,M03,2010 Mar,153954
LNS11000000,2010,M04,2010 Apr,154622
LNS11000000,2010,M05,2010 May,154091
LNS11000000,2010,M06,2010 Jun,153616
LNS11000000,2010,M07,2010 Jul,153691
LNS11000000,2010,M08,2010 Aug,154086
LNS11000000,2010,M09,2010 Sep,153975
LNS11000000,2010,M10,2010 Oct,153635
LNS11000000,2010,M11,2010 Nov,154125
LNS11000000,2010,M12,2010 Dec,153650
LNS11000000,2011,M01,2011 Jan,153263
LNS11000000,2011,M02,2011 Feb,153214
LNS11000000,2011,M03,2011 Mar,153376
LNS11000000,2011,M04,2011 Apr,153543
LNS11000000,2011,M05,2011 May,153479
LNS11000000,2011,M06,2011 Jun,153346
LNS11000000,2011,M07,2011 Jul,153288
LNS11000000,2011,M08,2011 Aug,153760
LNS11000000,2011,M09,2011 Sep,154131
LNS11000000,2011,M10,2011 Oct,153961
LNS11000000,2011,M11,2011 Nov,154128
LNS11000000,2011,M12,2011 Dec,153995
LNS11000000,2012,M01,2012 Jan,154381
LNS11000000,2012,M02,2012 Feb,154671
LNS11000000,2012,M03,2012 Mar,154749
LNS11000000,2012,M04,2012 Apr,154545
LNS11000000,2012,M05,2012 May,154866
LNS11000000,2012,M06,2012 Jun,155083
LNS11000000,2012,M07,2012 Jul,154948
LNS11000000,2012,M08,2012 Aug,154763
LNS11000000,2012,M09,2012 Sep,155160
LNS11000000,2012,M10,2012 Oct,155554
LNS11000000,2012,M11,2012 Nov,155338
LNS11000000,2012,M12,2012 Dec,155628
LNS11000000,2013,M01,2013 Jan,155763
LNS11000000,2013,M02,2013 Feb,155312
LNS11000000,2013,M03,2013 Mar,155005
LNS11000000,2013,M04,2013 Apr,155394
LNS11000000,2013,M05,2013 May,155536
LNS11000000,2013,M06,2013 Jun,155749
LNS11000000,2013,M07,2013 Jul,155599
LNS11000000,2013,M08,2013 Aug,155605
LNS11000000,2013,M09,2013 Sep,155687
LNS11000000,2013,M10,2013 Oct,154673
LNS11000000,2013,M11,2013 Nov,155265
LNS11000000,2013,M12,2013 Dec,155182
LNS11000000,2014,M01,2014 Jan,155352
LNS11000000,2014,M02,2014 Feb,155483
LNS11000000,2014,M03,2014 Mar,156028
LNS11000000,2014,M04,2014 Apr,155369
LNS11000000,2014,M05,2014 May,155684
LNS11000000,2014,M06,2014 Jun,155707
LNS11000000,2014,M07,2014 Jul,156007
LNS11000000,2014,M08,2014 Aug,156130
LNS11000000,2014,M09,2014 Sep,156040
LNS11000000,2014,M10,2014 Oct,156417
LNS11000000,2014,M11,2014 Nov,156494
LNS11000000,2014,M12,2014 Dec,156332
LNS11000000,2015,M01,2015 Jan,157030
LNS11000000,2015,M02,2015 Feb,156644
LNS11000000,2015,M03,2015 Mar,156643
LNS11000000,2015,M04,2015 Apr,157060
LNS11000000,2015,M05,2015 May,157651
LNS11000000,2015,M06,2015 Jun,157062
LNS11000000,2015,M07,2015 Jul,156997
LNS11000000,2015,M08,2015 Aug,157172
LNS11000000,2015,M09,2015 Sep,156733
LNS11000000,2015,M10,2015 Oct,157167
LNS11000000,2015,M11,2015 Nov,157463
LNS11000000,2015,M12,2015 Dec,158035
LNS11000000,2016,M01,2016 Jan,158280
LNS11000000,2016,M02,2016 Feb,158640
LNS11000000,2016,M03,2016 Mar,159179
LNS11000000,2016,M04,2016 Apr,159141
LNS11000000,2016,M05,2016 May,158784
LNS11000000,2016,M06,2016 Jun,158967
LNS11000000,2016,M07,2016 Jul,159194
LNS11000000,2016,M08,2016 Aug,159562
LNS11000000,2016,M09,2016 Sep,159714
LNS11000000,2016,M10,2016 Oct,159605
LNS11000000,2016,M11,2016 Nov,159506
LNS11000000,2016,M12,2016 Dec,159678
LNS11000000,2017,M01,2017 Jan,159620
LNS11000000,2017,M02,2017 Feb,159859
LNS11000000,2017,M03,2017 Mar,160137
LNS11000000,2017,M04,2017 Apr,160345
LNS11000000,2017,M05,2017 May,160068
LNS11000000,2017,M06,2017 Jun,160192
LNS11000000,2017,M07,2017 Jul,160462
LNS11000000,2017,M08,2017 Aug,160586
LNS11000000,2017,M09,2017 Sep,161140
LNS11000000,2017,M10,2017 Oct,160309
LNS11000000,2017,M11,2017 Nov,160579
LNS11000000,2017,M12,2017 Dec,160535
LNS11000000,2018,M01,2018 Jan,160998
LNS11000000,2018,M02,2018 Feb,161846
LNS11000000,2018,M03,2018 Mar,161760
LNS11000000,2018,M04,2018 Apr,161809
LNS11000000,2018,M05,2018 May,161882
LNS11000000,2018,M06,2018 Jun,162180
LNS11000000,2018,M07,2018 Jul,162288
LNS11000000,2018,M08,2018 Aug,161679
LNS11000000,2018,M09,2018 Sep,162035
LNS11000000,2018,M10,2018 Oct,162525
LNS11000000,2018,M11,2018 Nov,162738
LNS11000000,2018,M12,2018 Dec,163146
LNS11000000,2019,M01,2019 Jan,163072
LNS11000000,2019,M02,2019 Feb,163114
LNS11000000,2019,M03,2019 Mar,163035
LNS11000000,2019,M04,2019 Apr,162642
LNS11000000,2019,M05,2019 May,162803
LNS11000000,2019,M06,2019 Jun,163029
LNS11000000,2019,M07,2019 Jul,163472
LNS11000000,2019,M08,2019 Aug,163774
LNS11000000,2019,M09,2019 Sep,164015
LNS11000000,2019,M10,2019 Oct,164336
LNS11000000,2019,M11,2019 Nov,164434
LNS11000000,2019,M12,2019 Dec,164633
LNS11000000,2020,M01,2020 Jan,164479
LNS11000000,2020,M02,2020 Feb,164583
LNS11000000,2020,M03,2020 Mar,162764
LNS11000000,2020,M04,2020 Apr,156358
LNS11000000,2020,M05,2020 May,158122
LNS11000000,2020,M06,2020 Jun,159834
LNS11000000,2020,M07,2020 Jul,160015
LNS11000000,2020,M08,2020 Aug,160707
LNS11000000,2020,M09,2020 Sep,160153
LNS11000000,2020,M10,2020 Oct,160834
LNS11000000,2020,M11,2020 Nov,160539
LNS11000000,2020,M12,2020 Dec,160671
LNS11000000,2021,M01,2021 Jan,160184
LNS11000000,2021,M02,2021 Feb,160359
LNS11000000,2021,M03,2021 Mar,160631
LNS11000000,2021,M04,2021 Apr,160978
LNS11000000,2021,M05,2021 May,160801
LNS11000000,2021,M06,2021 Jun,161114
LNS11000000,2021,M07,2021 Jul,161375
LNS11000000,2021,M08,2021 Aug,161505
LNS11000000,2021,M09,2021 Sep,161471
LNS11000000,2021,M10,2021 Oct,161610
LNS11000000,2021,M11,2021 Nov,162126
LNS11000000,2021,M12,2021 Dec,162294
LNS11000000,2022,M01,2022 Jan,163687
LNS11000000,2022,M02,2022 Feb,163991
LNS11000000,2022,M03,2022 Mar,164409
LNS11000000,2022,M04,2022 Apr,164046
LNS11000000,2022,M05,2022 May,164376
LNS11000000,2022,M06,2022 Jun,164023
